observation,age,value,region,sex
OxygenConcentration24to28 -> Deceased,60_69,-50.0,Eastern sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,70_79,-50.0,Eastern sub-Saharan Africa,M
OxygenConcentration24to28 -> Deceased,80_100,-50.0,Eastern sub-Saharan Africa,M
DsFreeSus -> Disability,0_4,0.01876,High-income Asia Pacific,F
DsFreeSus -> Disability,5_9,0.02941,High-income Asia Pacific,F
DsFreeSus -> Disability,10_14,0.04006,High-income Asia Pacific,F
DsFreeSus -> Disability,15_19,0.05071,High-income Asia Pacific,F
DsFreeSus -> Disability,20_24,0.06137,High-income Asia Pacific,F
DsFreeSus -> Disability,25_29,0.07202,High-income Asia Pacific,F
DsFreeSus -> Disability,30_39,0.08799,High-income Asia Pacific,F
DsFreeSus -> Disability,40_49,0.10929,High-income Asia Pacific,F
DsFreeSus -> Disability,50_59,0.1306,High-income Asia Pacific,F
DsFreeSus -> Disability,60_69,0.1519,High-income Asia Pacific,F
DsFreeSus -> Disability,70_79,0.1732,High-income Asia Pacific,F
DsFreeSus -> Disability,80_100,0.19983,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,0_4,0.0001,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,5_9,0.0003,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,10_14,0.0004,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,15_19,0.0004,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,20_24,0.0004,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,25_29,0.0005,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,30_39,0.0007,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,40_49,0.0011,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,50_59,0.0014,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,60_69,0.0024,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,70_79,0.0078,High-income Asia Pacific,F
DsFreeSus -> COPDEpsd,80_100,0.0188,High-income Asia Pacific,F
COPDEpsd -> Disability,0_4,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,5_9,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,10_14,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,15_19,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,20_24,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,25_29,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,30_39,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,40_49,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,50_59,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,60_69,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,70_79,0.13357,High-income Asia Pacific,F
COPDEpsd -> Disability,80_100,0.13357,High-income Asia Pacific,F
COPDEpsd -> Deceased,0_4,0.0,High-income Asia Pacific,F
COPDEpsd -> Deceased,5_9,0.0,High-income Asia Pacific,F
COPDEpsd -> Deceased,10_14,0.0,High-income Asia Pacific,F
COPDEpsd -> Deceased,15_19,0.0,High-income Asia Pacific,F
COPDEpsd -> Deceased,20_24,0.0,High-income Asia Pacific,F
COPDEpsd -> Deceased,25_29,0.0,High-income Asia Pacific,F
COPDEpsd -> Deceased,30_39,0.0,High-income Asia Pacific,F
COPDEpsd -> Deceased,40_49,0.0,High-income Asia Pacific,F
COPDEpsd -> Deceased,50_59,0.0,High-income Asia Pacific,F
COPDEpsd -> Deceased,60_69,0.0001,High-income Asia Pacific,F
COPDEpsd -> Deceased,70_79,0.0008,High-income Asia Pacific,F
COPDEpsd -> Deceased,80_100,0.0106,High-income Asia Pacific,F
Prevalence -> COPDEpsd,0_4,0.0003,High-income Asia Pacific,F
Prevalence -> COPDEpsd,5_9,0.0013,High-income Asia Pacific,F
Prevalence -> COPDEpsd,10_14,0.003,High-income Asia Pacific,F
Prevalence -> COPDEpsd,15_19,0.0048,High-income Asia Pacific,F
Prevalence -> COPDEpsd,20_24,0.0066,High-income Asia Pacific,F
Prevalence -> COPDEpsd,25_29,0.0086,High-income Asia Pacific,F
Prevalence -> COPDEpsd,30_39,0.0132,High-income Asia Pacific,F
Prevalence -> COPDEpsd,40_49,0.0214,High-income Asia Pacific,F
Prevalence -> COPDEpsd,50_59,0.0335,High-income Asia Pacific,F
Prevalence -> COPDEpsd,60_69,0.0502,High-income Asia Pacific,F
Prevalence -> COPDEpsd,70_79,0.0824,High-income Asia Pacific,F
Prevalence -> COPDEpsd,80_100,0.1822,High-income Asia Pacific,F
Disability -> Disability,0_4,0.0,High-income Asia Pacific,F
Disability -> Disability,5_9,0.0,High-income Asia Pacific,F
Disability -> Disability,10_14,0.0,High-income Asia Pacific,F
Disability -> Disability,15_19,0.0,High-income Asia Pacific,F
Disability -> Disability,20_24,0.0,High-income Asia Pacific,F
Disability -> Disability,25_29,0.0,High-income Asia Pacific,F
Disability -> Disability,30_39,0.0,High-income Asia Pacific,F
Disability -> Disability,40_49,0.0,High-income Asia Pacific,F
Disability -> Disability,50_59,0.0,High-income Asia Pacific,F
Disability -> Disability,60_69,0.0,High-income Asia Pacific,F
Disability -> Disability,70_79,0.0,High-income Asia Pacific,F
Disability -> Disability,80_100,0.0,High-income Asia Pacific,F
SmokingCessation -> Disability,0_4,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,5_9,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,10_14,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,15_19,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,20_24,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,25_29,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,30_39,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,40_49,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,50_59,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,60_69,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,70_79,-4.0,High-income Asia Pacific,F
SmokingCessation -> Disability,80_100,-4.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,0_4,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,5_9,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,10_14,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,15_19,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,20_24,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,25_29,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,30_39,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,40_49,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,50_59,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,60_69,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,70_79,-15.0,High-income Asia Pacific,F
SmokingCessation -> Deceased,80_100,-15.0,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,0_4,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,5_9,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,10_14,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,15_19,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,20_24,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,25_29,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,30_39,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,40_49,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,50_59,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,60_69,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,70_79,-14.75866,High-income Asia Pacific,F
InhaledSalbutamol -> Disability,80_100,-14.75866,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,0_4,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,5_9,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,10_14,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,15_19,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,20_24,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,25_29,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,30_39,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,40_49,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,50_59,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,60_69,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,70_79,-10.5419,High-income Asia Pacific,F
LowDoseOralTheophylline -> Disability,80_100,-10.5419,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,0_4,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,5_9,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,10_14,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,15_19,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,20_24,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,25_29,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,30_39,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,40_49,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,50_59,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,60_69,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,70_79,-16.86704,High-income Asia Pacific,F
IpratropiumInhaler -> Disability,80_100,-16.86704,High-income Asia Pacific,F
Antibiotics -> Deceased,0_4,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,5_9,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,10_14,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,15_19,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,20_24,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,25_29,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,30_39,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,40_49,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,50_59,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,60_69,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,70_79,-76.0,High-income Asia Pacific,F
Antibiotics -> Deceased,80_100,-76.0,High-income Asia Pacific,F
OralPrednisolone -> Disability,0_4,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,5_9,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,10_14,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,15_19,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,20_24,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,25_29,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,30_39,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,40_49,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,50_59,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,60_69,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,70_79,-33.73407,High-income Asia Pacific,F
OralPrednisolone -> Disability,80_100,-33.73407,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,0_4,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,5_9,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,10_14,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,15_19,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,20_24,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,25_29,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,30_39,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,40_49,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,50_59,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,60_69,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,70_79,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Disability,80_100,-42.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,0_4,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,5_9,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,10_14,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,15_19,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,20_24,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,25_29,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,30_39,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,40_49,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,50_59,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,60_69,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,70_79,-50.0,High-income Asia Pacific,F
OxygenConcentration24to28 -> Deceased,80_100,-50.0,High-income Asia Pacific,F
DsFreeSus -> Disability,0_4,0.01795,High-income Asia Pacific,M
DsFreeSus -> Disability,5_9,0.02845,High-income Asia Pacific,M
DsFreeSus -> Disability,10_14,0.03895,High-income Asia Pacific,M
DsFreeSus -> Disability,15_19,0.04945,High-income Asia Pacific,M
DsFreeSus -> Disability,20_24,0.05996,High-income Asia Pacific,M
DsFreeSus -> Disability,25_29,0.07046,High-income Asia Pacific,M
DsFreeSus -> Disability,30_39,0.08621,High-income Asia Pacific,M
DsFreeSus -> Disability,40_49,0.10721,High-income Asia Pacific,M
DsFreeSus -> Disability,50_59,0.12821,High-income Asia Pacific,M
DsFreeSus -> Disability,60_69,0.14922,High-income Asia Pacific,M
DsFreeSus -> Disability,70_79,0.17022,High-income Asia Pacific,M
DsFreeSus -> Disability,80_100,0.19648,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,0_4,0.0002,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,5_9,0.0003,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,10_14,0.0004,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,15_19,0.0005,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,20_24,0.0005,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,25_29,0.0006,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,30_39,0.0008,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,40_49,0.0013,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,50_59,0.0017,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,60_69,0.0029,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,70_79,0.007,High-income Asia Pacific,M
DsFreeSus -> COPDEpsd,80_100,0.017,High-income Asia Pacific,M
COPDEpsd -> Disability,0_4,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,5_9,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,10_14,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,15_19,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,20_24,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,25_29,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,30_39,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,40_49,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,50_59,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,60_69,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,70_79,0.12332,High-income Asia Pacific,M
COPDEpsd -> Disability,80_100,0.12332,High-income Asia Pacific,M
COPDEpsd -> Deceased,0_4,0.0,High-income Asia Pacific,M
COPDEpsd -> Deceased,5_9,0.0,High-income Asia Pacific,M
COPDEpsd -> Deceased,10_14,0.0,High-income Asia Pacific,M
COPDEpsd -> Deceased,15_19,0.0,High-income Asia Pacific,M
COPDEpsd -> Deceased,20_24,0.0,High-income Asia Pacific,M
COPDEpsd -> Deceased,25_29,0.0,High-income Asia Pacific,M
COPDEpsd -> Deceased,30_39,0.0,High-income Asia Pacific,M
COPDEpsd -> Deceased,40_49,0.0,High-income Asia Pacific,M
COPDEpsd -> Deceased,50_59,0.0001,High-income Asia Pacific,M
COPDEpsd -> Deceased,60_69,0.0003,High-income Asia Pacific,M
COPDEpsd -> Deceased,70_79,0.0018,High-income Asia Pacific,M
COPDEpsd -> Deceased,80_100,0.0115,High-income Asia Pacific,M
Prevalence -> COPDEpsd,0_4,0.0004,High-income Asia Pacific,M
Prevalence -> COPDEpsd,5_9,0.0016,High-income Asia Pacific,M
Prevalence -> COPDEpsd,10_14,0.0036,High-income Asia Pacific,M
Prevalence -> COPDEpsd,15_19,0.0058,High-income Asia Pacific,M
Prevalence -> COPDEpsd,20_24,0.0081,High-income Asia Pacific,M
Prevalence -> COPDEpsd,25_29,0.0107,High-income Asia Pacific,M
Prevalence -> COPDEpsd,30_39,0.0161,High-income Asia Pacific,M
Prevalence -> COPDEpsd,40_49,0.0259,High-income Asia Pacific,M
Prevalence -> COPDEpsd,50_59,0.0402,High-income Asia Pacific,M
Prevalence -> COPDEpsd,60_69,0.0595,High-income Asia Pacific,M
Prevalence -> COPDEpsd,70_79,0.0897,High-income Asia Pacific,M
Prevalence -> COPDEpsd,80_100,0.1505,High-income Asia Pacific,M
Disability -> Disability,0_4,0.0,High-income Asia Pacific,M
Disability -> Disability,5_9,0.0,High-income Asia Pacific,M
Disability -> Disability,10_14,0.0,High-income Asia Pacific,M
Disability -> Disability,15_19,0.0,High-income Asia Pacific,M
Disability -> Disability,20_24,0.0,High-income Asia Pacific,M
Disability -> Disability,25_29,0.0,High-income Asia Pacific,M
Disability -> Disability,30_39,0.0,High-income Asia Pacific,M
Disability -> Disability,40_49,0.0,High-income Asia Pacific,M
Disability -> Disability,50_59,0.0,High-income Asia Pacific,M
Disability -> Disability,60_69,0.0,High-income Asia Pacific,M
Disability -> Disability,70_79,0.0,High-income Asia Pacific,M
Disability -> Disability,80_100,0.0,High-income Asia Pacific,M
SmokingCessation -> Disability,0_4,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,5_9,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,10_14,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,15_19,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,20_24,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,25_29,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,30_39,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,40_49,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,50_59,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,60_69,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,70_79,-4.0,High-income Asia Pacific,M
SmokingCessation -> Disability,80_100,-4.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,0_4,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,5_9,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,10_14,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,15_19,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,20_24,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,25_29,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,30_39,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,40_49,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,50_59,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,60_69,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,70_79,-15.0,High-income Asia Pacific,M
SmokingCessation -> Deceased,80_100,-15.0,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,0_4,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,5_9,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,10_14,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,15_19,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,20_24,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,25_29,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,30_39,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,40_49,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,50_59,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,60_69,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,70_79,-14.75866,High-income Asia Pacific,M
InhaledSalbutamol -> Disability,80_100,-14.75866,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,0_4,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,5_9,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,10_14,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,15_19,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,20_24,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,25_29,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,30_39,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,40_49,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,50_59,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,60_69,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,70_79,-10.5419,High-income Asia Pacific,M
LowDoseOralTheophylline -> Disability,80_100,-10.5419,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,0_4,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,5_9,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,10_14,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,15_19,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,20_24,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,25_29,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,30_39,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,40_49,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,50_59,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,60_69,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,70_79,-16.86704,High-income Asia Pacific,M
IpratropiumInhaler -> Disability,80_100,-16.86704,High-income Asia Pacific,M
Antibiotics -> Deceased,0_4,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,5_9,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,10_14,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,15_19,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,20_24,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,25_29,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,30_39,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,40_49,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,50_59,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,60_69,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,70_79,-76.0,High-income Asia Pacific,M
Antibiotics -> Deceased,80_100,-76.0,High-income Asia Pacific,M
OralPrednisolone -> Disability,0_4,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,5_9,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,10_14,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,15_19,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,20_24,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,25_29,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,30_39,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,40_49,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,50_59,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,60_69,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,70_79,-33.73407,High-income Asia Pacific,M
OralPrednisolone -> Disability,80_100,-33.73407,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,0_4,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,5_9,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,10_14,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,15_19,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,20_24,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,25_29,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,30_39,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,40_49,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,50_59,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,60_69,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,70_79,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Disability,80_100,-42.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,0_4,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,5_9,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,10_14,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,15_19,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,20_24,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,25_29,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,30_39,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,40_49,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,50_59,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,60_69,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,70_79,-50.0,High-income Asia Pacific,M
OxygenConcentration24to28 -> Deceased,80_100,-50.0,High-income Asia Pacific,M
DsFreeSus -> Disability,0_4,0.03282,North Africa and Middle East,F
DsFreeSus -> Disability,5_9,0.04843,North Africa and Middle East,F
DsFreeSus -> Disability,10_14,0.06404,North Africa and Middle East,F
DsFreeSus -> Disability,15_19,0.07965,North Africa and Middle East,F
DsFreeSus -> Disability,20_24,0.09526,North Africa and Middle East,F
DsFreeSus -> Disability,25_29,0.11087,North Africa and Middle East,F
DsFreeSus -> Disability,30_39,0.13429,North Africa and Middle East,F
DsFreeSus -> Disability,40_49,0.16551,North Africa and Middle East,F
DsFreeSus -> Disability,50_59,0.19673,North Africa and Middle East,F
DsFreeSus -> Disability,60_69,0.22795,North Africa and Middle East,F
DsFreeSus -> Disability,70_79,0.25917,North Africa and Middle East,F
DsFreeSus -> Disability,80_100,0.2982,North Africa and Middle East,F
DsFreeSus -> COPDEpsd,0_4,0.0004,North Africa and Middle East,F
DsFreeSus -> COPDEpsd,5_9,0.0009,North Africa and Middle East,F
DsFreeSus -> COPDEpsd,10_14,0.0011,North Africa and Middle East,F
